Month,CountyFIPS,CountyName,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2018-11-01 00:00:00,29183,"St. Charles, MO",179,,279950.000000,-0.0036,0.0675,1776.0,-0.0482,-0.0003,56.00,0.0000,0.0769,438.0,-0.3113,-0.1061,18.0,-0.1000,-0.1818,462.0,-0.2936,-0.0086,342.0,-0.1174,-0.1264,323404.0000,-0.0028,0.0743,2118.0,-0.0601,-0.0231,0.1926,-0.0151,-0.0278
2018-11-01 00:00:00,51153,"Prince William, VA",180,,399873.500000,0.0033,-0.0002,1580.0,-0.0933,-0.0513,46.50,0.0333,-0.1058,536.0,-0.1096,0.0388,26.0,-0.5185,-0.1875,404.0,-0.2047,0.1099,0.0,,,440896.0000,0.0030,0.0122,1580.0,-0.0933,-0.0513,0.0000,0.0000,0.0000
2018-11-01 00:00:00,06061,"Placer, CA",181,*,557050.000000,-0.0054,0.0101,1547.5,-0.0742,0.1936,55.50,0.0472,0.0278,520.0,-0.1925,0.0788,0.0,-1.0000,-1.0000,66.0,-0.2500,0.5714,634.0,0.0032,-0.2264,815984.0000,-0.0437,-0.0173,2181.5,-0.0530,0.0310,0.4097,0.0316,-0.2224
2018-11-01 00:00:00,47065,"Hamilton, TN",182,,298300.000000,0.0017,0.1048,1840.5,0.0352,0.1697,68.00,0.0382,-0.0621,530.0,-0.0433,0.1522,14.0,-0.2222,-0.3636,398.0,-0.2602,0.1371,7.5,-0.2857,-0.4000,371222.0000,-0.0020,0.0881,1848.0,0.0333,0.1652,0.0041,-0.0018,-0.0039
2018-11-01 00:00:00,26161,"Washtenaw, MI",183,,355000.000000,-0.0043,0.0758,1236.5,-0.0965,0.1145,59.50,0.0259,-0.0985,306.0,-0.2644,0.0699,12.0,0.5000,-0.1429,238.0,-0.1959,0.5867,115.0,-0.0295,0.0268,425026.0000,-0.0069,0.0000,1351.5,-0.0911,0.1064,0.0930,0.0064,-0.0079
2018-11-01 00:00:00,01089,"Madison, AL",184,,261299.500000,-0.0071,0.1140,1518.0,-0.0325,-0.2193,89.75,0.0685,0.0621,386.0,-0.0896,-0.1345,84.0,-0.1429,-0.1064,400.0,-0.1525,0.1173,0.0,,,315808.0000,-0.0009,0.0763,1518.0,-0.0325,-0.2193,0.0000,0.0000,0.0000
2018-11-01 00:00:00,29510,"Saint Louis city, MO",185,,165000.000000,-0.0003,0.0358,1250.0,-0.0425,0.0460,59.50,0.0818,0.0393,312.0,-0.2571,-0.0877,4.0,0.0000,-0.3333,322.0,-0.2615,0.0733,254.0,-0.0268,0.0263,218466.0000,-0.0034,0.0651,1504.0,-0.0399,0.0426,0.2032,0.0033,-0.0039
2018-11-01 00:00:00,18003,"Allen, IN",186,,184375.000000,-0.0283,0.0849,923.0,-0.0022,-0.0870,46.50,0.1071,-0.2051,360.0,-0.2035,-0.0769,14.0,0.4000,0.1667,356.0,-0.0918,0.1056,1.0,-0.5000,,257564.0000,-0.0321,-0.0177,924.0,-0.0032,-0.0861,0.0011,-0.0011,0.0011
2018-11-01 00:00:00,12083,"Marion, FL",187,,199950.000000,0.0000,0.0582,2501.0,0.0339,0.0237,64.50,-0.0373,-0.0515,740.0,-0.0289,-0.1084,62.0,0.1481,-0.2791,548.0,0.0000,0.2287,239.5,-0.1259,0.0504,267885.0000,-0.0062,0.0299,2740.5,0.0176,0.0260,0.0958,-0.0175,0.0024
2018-11-01 00:00:00,39017,"Butler, OH",188,,215050.000000,-0.0203,0.1487,1069.0,0.0109,-0.0400,47.50,-0.0104,-0.0952,448.0,-0.0303,0.2043,2.0,-0.8333,-0.6667,312.0,-0.2277,0.1908,657.0,-0.1146,-0.0506,248473.0000,-0.0067,0.0553,1726.0,-0.0408,-0.0440,0.6146,-0.0871,-0.0069
2018-11-01 00:00:00,04021,"Pinal, AZ",189,*,236710.000000,0.0022,0.0518,2139.5,0.0740,0.0421,43.00,0.0118,-0.1042,882.0,0.0525,0.2820,50.0,-0.5370,-0.5833,680.0,0.0494,0.2100,509.0,5.0958,5.3625,304841.0000,-0.0024,0.0513,2648.5,0.2761,0.2417,0.2379,0.1960,0.1989
2018-11-01 00:00:00,42077,"Lehigh, PA",190,,252525.000000,-0.0095,0.0669,1272.0,-0.0432,0.0539,64.75,0.0615,-0.0263,426.0,-0.0779,0.1094,8.0,-0.4286,-0.5000,326.0,-0.3401,0.0795,0.0,,,330318.0000,0.0004,0.0621,1272.0,-0.0432,0.0539,0.0000,0.0000,0.0000
2018-11-01 00:00:00,06107,"Tulare, CA",191,,265025.000000,-0.0055,0.0840,1277.5,-0.0108,0.0826,57.50,0.0648,-0.0254,396.0,-0.1278,-0.0341,26.0,0.6250,0.0000,338.0,-0.1756,-0.0343,479.5,-0.1112,-0.0927,315000.0000,-0.0014,-0.0068,1757.0,-0.0404,0.0284,0.3753,-0.0424,-0.0725
2018-11-01 00:00:00,08069,"Larimer, CO",192,,434259.500000,-0.0109,0.0409,2044.5,-0.0229,0.0913,60.00,0.0435,-0.0083,524.0,-0.1208,0.2843,60.0,0.3636,0.4286,406.0,-0.2162,0.1093,151.0,0.0203,-0.0033,540683.0000,-0.0133,0.0294,2195.5,-0.0201,0.0842,0.0739,0.0031,-0.0070
2018-11-01 00:00:00,34021,"Mercer, NJ",193,,304500.000000,-0.0247,0.1402,1811.0,-0.0433,0.0372,71.50,-0.0069,-0.1333,376.0,-0.2263,-0.2199,10.0,-0.3750,0.2500,366.0,-0.2311,0.1961,1.0,0.0000,-0.5000,453869.0000,-0.0005,0.0558,1812.0,-0.0433,0.0366,0.0006,0.0000,-0.0006
2018-11-01 00:00:00,48355,"Nueces, TX",194,,237300.000000,-0.0112,0.0344,1814.5,-0.0136,-0.0803,88.00,0.0634,-0.1456,424.0,0.0242,0.1099,12.0,-0.2500,-0.4545,376.0,-0.0739,0.0743,361.5,-0.0963,-0.2029,309327.0000,-0.0193,0.0447,2176.0,-0.0284,-0.1032,0.1992,-0.0182,-0.0306
2018-11-01 00:00:00,06053,"Monterey, CA",195,,843050.000000,-0.0026,-0.0731,826.5,-0.0305,0.0576,74.50,0.1288,-0.1183,242.0,-0.0397,0.2604,6.0,0.0000,-0.4000,200.0,-0.1667,0.0638,304.0,-0.0574,-0.2155,1910165.0000,0.0035,0.0055,1130.5,-0.0379,-0.0329,0.3678,-0.0105,-0.1280
2018-11-01 00:00:00,21067,"Fayette, KY",196,,286650.000000,-0.0110,-0.0379,1047.5,-0.0319,0.0662,68.00,0.1930,-0.0621,322.0,-0.1006,-0.0473,12.0,-0.4545,-0.1429,312.0,-0.0488,0.3109,580.5,-0.0771,-0.1457,412382.0000,0.0870,0.0570,1628.0,-0.0485,-0.0205,0.5542,-0.0272,-0.1374
2018-11-01 00:00:00,51087,"Henrico, VA",197,*,335000.000000,-0.0319,0.0145,847.5,-0.0347,0.0824,52.00,0.0297,-0.0280,288.0,-0.1429,0.0435,28.0,0.4000,0.1667,254.0,-0.2209,0.3368,723.0,-0.0150,-0.1779,432328.0000,-0.0108,0.0687,1570.5,-0.0257,-0.0553,0.8531,0.0171,-0.2701
2018-11-01 00:00:00,12069,"Lake, FL",198,,275000.000000,-0.0002,0.0577,2068.0,0.0296,0.1419,66.50,0.0000,-0.1474,602.0,-0.0934,0.0945,42.0,-0.1600,-0.1600,576.0,-0.0336,0.5401,789.0,-0.0783,-0.0863,365211.0000,-0.0193,0.0236,2857.0,-0.0026,0.0682,0.3815,-0.0447,-0.0953
2018-11-01 00:00:00,37051,"Cumberland, NC",199,,154950.000000,0.0029,0.0296,1708.5,-0.0178,-0.2001,95.50,0.0495,0.0214,386.0,-0.1023,-0.1065,22.0,-0.1538,-0.3125,288.0,-0.2044,-0.2174,564.5,-0.0997,0.0208,186528.0000,0.0021,0.0364,2273.0,-0.0395,-0.1547,0.3304,-0.0300,0.0715
2018-11-01 00:00:00,08013,"Boulder, CO",200,,579999.500000,-0.0213,-0.0536,1806.5,-0.0858,0.3298,53.00,0.1648,-0.0940,520.0,-0.1975,0.4525,4.0,-0.8182,-0.8571,332.0,-0.3875,0.2769,175.5,-0.1312,-0.2980,906684.0000,0.0048,-0.0625,1982.0,-0.0900,0.2322,0.0971,-0.0051,-0.0869
2018-11-01 00:00:00,42079,"Luzerne, PA",201,,147050.000000,-0.0164,0.0897,1291.0,-0.0497,-0.1277,87.50,0.0542,-0.0789,270.0,-0.1768,-0.0816,2.0,-0.6667,0.0000,244.0,-0.2907,-0.1701,18.5,0.0278,-0.1190,192579.0000,-0.0082,0.0875,1309.5,-0.0487,-0.1276,0.0143,0.0011,0.0001
2018-11-01 00:00:00,45051,"Horry, SC",202,,229950.000000,0.0000,0.0437,7469.5,-0.0047,-0.0137,102.50,0.0049,0.0677,1218.0,-0.0856,-0.0225,114.0,-0.3372,-0.2785,1134.0,0.0161,0.1524,10.0,0.3333,-0.3750,284847.0000,-0.0005,0.0370,7479.5,-0.0044,-0.0145,0.0013,0.0003,-0.0008
2018-11-01 00:00:00,36001,"Albany, NY",203,,269400.000000,0.0112,0.0776,1096.5,-0.0461,0.0064,83.00,0.0122,0.0030,206.0,-0.3439,-0.2945,12.0,2.0000,0.5000,258.0,-0.1457,0.2900,570.0,-0.0189,0.0115,326704.0000,-0.0131,0.0007,1666.5,-0.0370,0.0082,0.5198,0.0144,0.0026
2018-11-01 00:00:00,27003,"Anoka, MN",204,,284675.000000,-0.0217,0.0203,815.5,-0.1136,-0.0372,47.50,0.2667,0.0160,328.0,-0.1841,0.0513,8.0,0.0000,-0.7143,232.0,-0.2267,0.2340,424.5,-0.1450,-0.0978,329836.0000,-0.0159,0.0283,1240.0,-0.1246,-0.0588,0.5205,-0.0191,-0.0350
2018-11-01 00:00:00,36071,"Orange, NY",205,,299950.000000,-0.0477,0.0905,2173.5,-0.0321,0.0294,91.00,0.1235,-0.0293,418.0,-0.0413,0.1176,24.0,0.2000,-0.2500,426.0,-0.1962,0.3654,20.0,-0.0909,-0.4937,376312.0000,-0.0243,0.0607,2193.5,-0.0326,0.0198,0.0092,-0.0006,-0.0095
2018-11-01 00:00:00,48061,"Cameron, TX",206,,209050.000000,-0.0024,0.0454,1936.5,-0.0097,-0.0743,138.25,0.0317,0.0395,280.0,-0.1139,-0.1617,8.0,-0.4286,-0.3333,202.0,-0.1855,0.0306,1.0,-0.5000,0.0000,304044.0000,-0.0181,0.0408,1937.5,-0.0102,-0.0743,0.0005,-0.0005,0.0000
2018-11-01 00:00:00,51107,"Loudoun, VA",207,,576793.750000,0.0203,-0.0132,1354.0,-0.1307,-0.1621,51.50,0.1135,-0.0804,370.0,-0.2802,-0.0263,36.0,0.0000,-0.2174,278.0,-0.3153,-0.1420,0.0,,,640869.0000,0.0194,0.0091,1354.0,-0.1307,-0.1621,0.0000,0.0000,0.0000
2018-11-01 00:00:00,48027,"Bell, TX",208,,210857.500000,0.0038,0.1544,1220.0,-0.0641,-0.1163,69.25,0.0184,0.0414,404.0,-0.0049,-0.0288,18.0,-0.1000,0.0000,200.0,-0.1667,-0.1071,641.0,-0.0229,-0.1338,239690.0000,-0.0171,0.1227,1861.0,-0.0503,-0.1224,0.5254,0.0221,-0.0106
2018-11-01 00:00:00,51041,"Chesterfield, VA",209,,332657.500000,-0.0170,0.0492,1424.5,0.0021,0.0074,50.00,-0.0826,-0.1304,534.0,0.0000,0.1558,68.0,0.4167,0.8889,390.0,-0.0972,0.0598,1014.0,-0.0790,-0.1403,376959.0000,-0.0060,0.0342,2438.5,-0.0333,-0.0598,0.7118,-0.0627,-0.1223
2018-11-01 00:00:00,12033,"Escambia, FL",210,,243625.000000,-0.0055,0.0974,1621.5,-0.0067,0.1046,93.50,0.1198,0.1615,372.0,-0.0746,-0.1429,48.0,-0.3846,-0.5636,488.0,-0.0506,0.1619,0.0,,,317168.0000,-0.0180,0.0443,1621.5,-0.0067,0.1046,0.0000,0.0000,0.0000
2018-11-01 00:00:00,37063,"Durham, NC",211,,300703.500000,-0.0371,0.0140,952.5,0.0069,0.0936,49.50,-0.0481,-0.0481,296.0,-0.1823,0.0207,12.0,-0.7143,-0.5714,256.0,-0.0519,0.6203,0.0,,,376332.0000,-0.1089,0.0543,952.5,0.0069,0.0936,0.0000,0.0000,0.0000
2018-11-01 00:00:00,31109,"Lancaster, NE",212,*,269850.000000,-0.0228,0.0337,980.5,0.0560,0.3723,44.50,-0.0111,-0.1010,404.0,0.0000,0.3289,12.0,0.5000,2.0000,196.0,-0.1695,0.3243,611.0,-0.0968,0.0066,330747.0000,-0.0330,0.0117,1591.5,-0.0084,0.2043,0.6232,-0.1054,-0.2264
2018-11-01 00:00:00,23005,"Cumberland, ME",213,,368425.000000,0.0092,0.0616,1249.5,-0.0700,-0.0138,79.50,0.0743,0.0063,356.0,-0.0872,0.0988,12.0,0.2000,-0.1429,320.0,-0.2079,0.2308,219.0,-0.1098,-0.1152,501953.0000,0.0021,0.0307,1468.5,-0.0761,-0.0304,0.1753,-0.0078,-0.0201
2018-11-01 00:00:00,34035,"Somerset, NJ",214,,537550.000000,-0.0209,-0.0225,1617.0,-0.0533,0.0882,66.75,0.0269,-0.0980,400.0,-0.0991,0.2422,14.0,0.0000,1.3333,350.0,-0.1784,0.5086,0.0,,,708870.0000,-0.0057,-0.0258,1617.0,-0.0533,0.0882,0.0000,0.0000,0.0000
2018-11-01 00:00:00,29077,"Greene, MO",215,*,169050.000000,-0.0054,0.0602,1085.0,-0.0005,0.0393,54.00,0.0640,-0.1148,340.0,-0.2093,0.1724,6.0,-0.2500,-0.2500,282.0,-0.1506,0.2261,0.0,,-1.0000,222719.0000,-0.0059,0.0355,1085.0,-0.0005,-0.3091,0.0000,0.0000,-0.5043
2018-11-01 00:00:00,39093,"Lorain, OH",216,,176050.000000,-0.0214,0.1009,1236.0,0.0000,-0.0437,59.50,-0.0165,-0.1185,352.0,-0.1244,0.1812,8.0,1.0000,0.0000,244.0,-0.2229,0.0083,262.0,-0.1838,-0.0490,222531.0000,-0.0199,0.0711,1498.0,-0.0379,-0.0446,0.2120,-0.0477,-0.0012
2018-11-01 00:00:00,48167,"Galveston, TX",217,,299000.000000,0.0002,-0.0010,2660.5,-0.0388,0.1525,81.00,0.0385,-0.0795,628.0,-0.1693,0.1214,52.0,0.4444,0.0833,616.0,-0.1979,0.3568,660.0,0.0008,-0.0386,377189.0000,0.0050,0.0034,3320.5,-0.0312,0.1087,0.2481,0.0098,-0.0493
2018-11-01 00:00:00,33015,"Rockingham, NH",218,,399999.500000,0.0001,0.0205,1809.0,-0.0857,-0.0334,63.50,0.0763,0.0160,384.0,-0.1193,-0.0352,10.0,-0.2857,-0.2857,366.0,0.0223,0.2282,2.0,-0.3333,-0.4286,497566.0000,0.0112,0.0290,1811.0,-0.0860,-0.0341,0.0011,-0.0004,-0.0008
2018-11-01 00:00:00,41047,"Marion, OR",219,,347400.000000,-0.0073,0.0369,1539.0,-0.0093,0.2009,53.50,0.0388,0.0094,440.0,-0.2029,0.1518,14.0,-0.3636,-0.5000,342.0,-0.2262,0.8387,2.5,0.6667,-0.7059,398142.0000,-0.0192,-0.0273,1541.5,-0.0087,0.1950,0.0016,0.0007,-0.0050
2018-11-01 00:00:00,48039,"Brazoria, TX",220,,279950.000000,-0.0136,0.0088,1556.5,0.0071,0.0632,63.50,-0.0231,-0.0662,508.0,-0.0039,0.1043,70.0,-0.3519,0.5909,496.0,-0.1678,0.3191,607.0,-0.0296,-0.0726,302140.0000,-0.0146,-0.0070,2163.5,-0.0035,0.0212,0.3900,-0.0147,-0.0571
2018-11-01 00:00:00,08035,"Douglas, CO",221,,530043.000000,-0.0093,-0.1655,2113.5,-0.0896,0.9301,59.00,0.1346,-0.0407,496.0,-0.2853,-0.0159,26.0,-0.5000,-0.0714,558.0,-0.3814,1.0515,13.5,0.0000,-0.4255,731384.0000,-0.0084,-0.1860,2127.0,-0.0891,0.9017,0.0064,0.0006,-0.0151
2018-11-01 00:00:00,12073,"Leon, FL",222,,225000.000000,0.0141,0.0487,1294.0,-0.0190,0.0490,73.50,0.0889,0.1053,342.0,0.1400,0.0621,12.0,-0.2500,-0.3333,202.0,-0.0648,0.0412,94.5,-0.1747,-0.0105,278955.0000,-0.0137,0.0198,1388.5,-0.0314,0.0448,0.0730,-0.0138,-0.0044
2018-11-01 00:00:00,24027,"Howard, MD",223,,472050.000000,-0.0308,-0.0063,1033.5,-0.0706,-0.1315,53.50,0.1630,-0.0776,328.0,-0.2227,-0.1087,12.0,-0.5000,-0.5385,314.0,-0.1326,0.1135,0.0,,,557947.0000,-0.0100,-0.0054,1033.5,-0.0706,-0.1315,0.0000,0.0000,0.0000
2018-11-01 00:00:00,42095,"Northampton, PA",224,,239950.000000,-0.0002,-0.0769,1279.0,-0.0376,0.0614,66.50,0.1083,-0.0362,368.0,-0.1930,-0.0265,6.0,-0.5714,0.5000,310.0,-0.3542,0.2602,0.0,,-1.0000,321535.0000,0.0022,-0.0205,1279.0,-0.0376,0.0605,0.0000,0.0000,-0.0008
2018-11-01 00:00:00,26065,"Ingham, MI",225,*,140000.000000,-0.0018,0.0769,1173.0,-0.0502,0.0568,59.00,0.0926,0.0172,354.0,-0.0969,0.3111,2.0,-0.8571,0.0000,252.0,-0.2717,-0.0597,251.5,-0.0419,13.7941,205907.0000,0.0094,0.1167,1424.5,-0.0487,0.2640,0.2144,0.0019,0.1991
2018-11-01 00:00:00,12111,"St. Lucie, FL",226,,249950.000000,0.0000,0.0202,2925.5,0.0586,0.1895,61.50,0.0336,0.0603,708.0,-0.1748,-0.0535,34.0,-0.4516,0.0000,708.0,-0.0194,0.2734,416.0,-0.0877,-0.1458,303215.0000,0.0257,-0.0119,3341.5,0.0379,0.1341,0.1422,-0.0228,-0.0558
2018-11-01 00:00:00,45083,"Spartanburg, SC",227,,212650.000000,-0.0061,0.0427,2301.0,-0.0690,-0.0585,74.00,0.0278,-0.0263,480.0,-0.2593,-0.0514,78.0,0.0000,0.8571,296.0,-0.3593,-0.0750,214.0,0.1146,0.3544,280912.0000,-0.0129,0.0059,2515.0,-0.0558,-0.0334,0.0930,0.0153,0.0284
2018-11-01 00:00:00,48303,"Lubbock, TX",228,,218050.000000,-0.0200,-0.0511,1218.5,-0.0165,0.0943,49.25,0.0260,-0.0963,424.0,-0.0185,0.0495,6.0,-0.2500,-0.4000,240.0,-0.1489,-0.0476,350.5,-0.0304,-0.0028,273541.0000,-0.0152,-0.1205,1569.0,-0.0197,0.0710,0.2876,-0.0041,-0.0280
2018-11-01 00:00:00,18057,"Hamilton, IN",229,,360042.500000,-0.0399,0.0285,1282.5,-0.0357,-0.0869,65.00,-0.0076,-0.0299,404.0,-0.1920,0.2949,6.0,-0.4000,-0.6667,528.0,-0.1750,0.3134,290.5,-0.0268,-0.3252,457036.0000,-0.0223,0.0424,1573.0,-0.0341,-0.1428,0.2265,0.0021,-0.0800
2018-11-01 00:00:00,13051,"Chatham, GA",230,,259050.000000,-0.0061,0.0078,2401.5,0.0345,0.0322,76.50,-0.0065,-0.2031,522.0,-0.1122,0.1106,30.0,-0.3182,-0.1176,464.0,-0.0373,0.3488,362.0,-0.0449,-0.0055,383306.0000,-0.0244,0.0147,2763.5,0.0233,0.0271,0.1507,-0.0125,-0.0057
2018-11-01 00:00:00,42043,"Dauphin, PA",231,,177425.000000,-0.0060,0.0756,875.5,-0.0288,-0.2106,88.50,0.0261,0.1063,210.0,-0.2164,-0.3226,14.0,-0.1250,0.0000,196.0,-0.2687,-0.1327,3.5,0.1667,0.7500,226330.0000,-0.0055,0.0631,879.0,-0.0282,-0.2088,0.0040,0.0007,0.0022
2018-11-01 00:00:00,17201,"Winnebago, IL",232,*,125000.000000,-0.0295,-0.0181,1257.0,-0.0898,-0.0647,59.50,0.0085,-0.1314,418.0,-0.0457,0.2222,6.0,0.0000,0.5000,332.0,-0.1075,-0.1487,659.0,0.0257,2.7337,160054.0000,-0.0087,0.0330,1916.0,-0.0531,0.2601,0.5243,0.0590,0.3929
2018-11-01 00:00:00,45063,"Lexington, SC",233,,238662.250000,0.0215,0.1063,1350.5,-0.0095,-0.1089,76.00,0.0780,0.0270,378.0,-0.0258,-0.0644,26.0,-0.5667,-0.5806,278.0,-0.1366,-0.0855,0.0,,,284897.0000,0.0164,0.0505,1350.5,-0.0095,-0.1089,0.0000,0.0000,0.0000
2018-11-01 00:00:00,02020,"Anchorage, AK",234,,315050.000000,0.0000,0.0503,1207.5,-0.0870,0.0143,83.50,0.1284,0.1517,204.0,-0.3200,-0.2214,12.0,0.0000,-0.2500,316.0,-0.3969,-0.2060,0.0,,,350598.0000,0.0039,-0.0059,1207.5,-0.0870,0.0143,0.0000,0.0000,0.0000
2018-11-01 00:00:00,51013,"Arlington, VA",235,,639550.000000,0.0274,0.0200,593.5,-0.1791,-0.1503,48.25,0.2697,-0.0721,166.0,-0.3897,-0.1531,10.0,0.6667,0.2500,104.0,-0.5094,-0.3659,0.0,,,796968.0000,0.0242,0.0024,593.5,-0.1791,-0.1503,0.0000,0.0000,0.0000
2018-11-01 00:00:00,42049,"Erie, PA",236,,139950.000000,0.0000,0.0367,1383.0,-0.0429,0.2201,85.00,0.3600,-0.1327,190.0,-0.3709,0.0674,2.0,-0.5000,-0.6667,258.0,-0.2586,-0.0077,329.0,-0.0974,0.1424,199051.0000,-0.0071,0.0033,1712.0,-0.0539,0.2044,0.2379,-0.0144,-0.0162
2018-11-01 00:00:00,17111,"McHenry, IL",237,,254766.250000,-0.0182,0.0193,2174.5,-0.0994,-0.0098,65.00,0.0317,-0.0647,490.0,-0.1552,0.2010,16.0,0.1429,0.3333,472.0,-0.2693,-0.0248,126.5,-0.1060,0.1553,296168.0000,-0.0081,0.0092,2301.0,-0.0998,-0.0020,0.0582,-0.0004,0.0083
2018-11-01 00:00:00,47149,"Rutherford, TN",238,,301045.000000,0.0035,0.0054,1539.5,-0.0299,0.4117,42.00,-0.0345,0.1351,568.0,-0.0839,0.1883,62.0,0.2917,-0.1143,352.0,-0.2348,0.8526,0.0,,,333885.0000,0.0380,0.0096,1539.5,-0.0299,0.4117,0.0000,0.0000,0.0000
2018-11-01 00:00:00,53067,"Thurston, WA",239,*,389525.000000,0.0254,0.1455,641.5,-0.0901,0.1913,51.50,0.1196,-0.1159,268.0,-0.1355,0.0152,2.0,-0.8000,-0.8333,192.0,-0.2672,0.2632,321.0,-0.1542,-0.1873,458189.0000,0.0303,0.1586,962.5,-0.1125,0.0311,0.5004,-0.0379,-0.2331
2018-11-01 00:00:00,36027,"Dutchess, NY",240,,336231.250000,-0.0083,0.0548,3101.0,-0.0374,-0.0367,93.50,0.0447,-0.0743,444.0,-0.1559,0.0622,10.0,-0.5000,-0.3750,446.0,-0.1357,0.2670,14.0,-0.0667,-0.2821,508209.0000,0.0030,0.0713,3115.0,-0.0375,-0.0381,0.0045,-0.0001,-0.0015
2018-11-01 00:00:00,37021,"Buncombe, NC",241,*,399050.000000,-0.0025,0.0583,1459.5,-0.0517,-0.1894,86.50,0.0745,0.2014,268.0,-0.3300,-0.1355,8.0,0.0000,-0.3333,418.0,-0.0991,0.0556,438.0,-0.0691,437.0000,558075.0000,-0.0049,0.0122,1897.5,-0.0557,0.0533,0.3001,-0.0056,0.2995
2018-11-01 00:00:00,06041,"Marin, CA",242,,1312550.000000,-0.0529,-0.0591,605.0,-0.0656,0.3430,49.00,0.2564,0.0316,190.0,-0.2636,0.1446,6.0,,2.0000,122.0,-0.4959,0.9677,7.0,-0.1250,-0.0667,1971729.0000,-0.0265,-0.0970,612.0,-0.0664,0.3362,0.0116,-0.0008,-0.0051
2018-11-01 00:00:00,09011,"New London, CT",243,,275025.000000,-0.0144,-0.0179,1870.0,-0.0522,0.0174,91.00,0.0769,0.0341,288.0,-0.1529,-0.1579,6.0,-0.2500,0.5000,356.0,-0.1564,0.0854,2.0,0.0000,,395654.0000,0.0092,-0.0273,1872.0,-0.0522,0.0185,0.0011,0.0001,0.0011
2018-11-01 00:00:00,06079,"San Luis Obispo, CA",244,*,699050.000000,-0.0013,-0.0189,1129.0,-0.0375,0.0676,67.50,0.0465,-0.0146,284.0,-0.0207,-0.0207,4.0,0.0000,-0.7143,304.0,-0.2400,0.3818,288.5,-0.0587,287.5000,969372.0000,0.0107,-0.1110,1417.5,-0.0419,0.3392,0.2555,-0.0058,0.2546
2018-11-01 00:00:00,17119,"Madison, IL",245,,139950.000000,-0.0094,0.0679,1352.5,-0.0196,-0.0482,75.25,0.0033,0.0238,296.0,-0.1823,-0.0452,6.0,2.0000,0.0000,278.0,-0.2486,-0.0608,209.5,-0.1466,-0.1973,188626.0000,-0.0068,0.0331,1562.0,-0.0388,-0.0713,0.1549,-0.0231,-0.0288
2018-11-01 00:00:00,12097,"Osceola, FL",246,,274122.500000,-0.0159,0.0342,2038.0,0.0417,-0.0051,66.00,0.0000,-0.2865,632.0,-0.0217,0.0640,50.0,-0.3056,-0.0741,550.0,0.0700,0.3682,889.5,-0.0835,-0.0263,341230.0000,-0.0089,0.0274,2927.5,0.0002,-0.0116,0.4365,-0.0596,-0.0095
2018-11-01 00:00:00,12001,"Alachua, FL",247,,244800.000000,-0.0194,0.0327,1037.0,-0.0349,0.0533,85.25,0.0525,-0.1166,276.0,0.0698,0.0534,26.0,0.4444,0.6250,220.0,-0.1791,0.2791,9.5,-0.2692,-0.2692,308729.0000,-0.0214,-0.0005,1046.5,-0.0377,0.0491,0.0092,-0.0029,-0.0040
2018-11-01 00:00:00,34015,"Gloucester, NJ",248,,199499.750000,-0.0026,0.0503,1912.5,-0.0093,-0.0257,75.00,0.0000,-0.0446,470.0,-0.0208,-0.0784,20.0,-0.1667,-0.4118,614.0,-0.0697,0.2429,0.0,,-1.0000,224586.0000,-0.0148,0.0265,1912.5,-0.0093,-0.0262,0.0000,0.0000,-0.0005
2018-11-01 00:00:00,26077,"Kalamazoo, MI",249,,225050.000000,-0.0088,0.1399,716.0,-0.0598,-0.0158,51.50,0.1196,-0.1197,260.0,-0.2073,0.0078,4.0,-0.3333,-0.3333,198.0,-0.3926,-0.1885,0.0,-1.0000,,285861.0000,0.0188,0.0733,716.0,-0.0616,-0.0158,0.0000,-0.0020,0.0000
2018-11-01 00:00:00,40027,"Cleveland, OK",250,,239975.000000,0.0020,0.0816,1173.0,-0.0089,-0.1259,66.50,0.0076,-0.0764,322.0,0.0455,-0.1390,8.0,-0.6923,-0.4286,278.0,-0.2646,-0.1919,0.0,,,285432.0000,-0.0022,0.0601,1173.0,-0.0089,-0.1259,0.0000,0.0000,0.0000
2018-11-01 00:00:00,49011,"Davis, UT",251,*,372500.000000,-0.0064,0.0590,783.5,-0.0463,0.1372,39.00,0.0541,-0.0250,352.0,-0.1066,0.0667,20.0,-0.1667,0.1111,324.0,-0.1196,0.2000,452.5,-0.0393,-0.1214,450815.0000,-0.0078,0.0915,1236.0,-0.0437,0.0266,0.5775,0.0042,-0.1699
